Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-04-28 00:00:00+02:00,21.74422666081679,21.908571062120924,21.560317840770832,21.791181564331055,1458294,0.0,0.0
2014-04-29 00:00:00+02:00,21.834225281699215,22.072915083321007,21.68944678450894,22.04552459716797,1815960,0.0,0.0
2014-04-30 00:00:00+02:00,21.990743649369076,22.088567240787384,21.830313019149838,21.935962677001953,2035504,0.0,0.0
2014-05-01 00:00:00+02:00,21.935962677001953,21.935962677001953,21.935962677001953,21.935962677001953,0,0.0,0.0
2014-05-02 00:00:00+02:00,21.442931625289226,21.442931625289226,20.887294324766458,20.957727432250977,5611029,0.0,0.0
2014-05-05 00:00:00+02:00,21.00076676349809,21.05163544625637,20.652515035543356,20.945985794067383,2505046,0.0,0.0
2014-05-06 00:00:00+02:00,20.93424948106058,20.949901614614227,20.292526932057076,20.49208641052246,5916501,0.0,0.0
2014-05-07 00:00:00+02:00,20.527300477854606,20.801206811181988,20.45295509148594,20.73859977722168,3705266,0.0,0.0
2014-05-08 00:00:00+02:00,20.801207164077656,21.1925015061353,20.67990538067878,21.122068405151367,3812282,0.0,0.0
2014-05-09 00:00:00+02:00,21.059461221910727,21.114242190586133,20.67208066189497,20.785554885864258,2879446,0.0,0.0
2014-05-12 00:00:00+02:00,20.8285986174469,21.012507444422706,20.74642716003327,20.985116958618164,2997769,0.0,0.0
2014-05-13 00:00:00+02:00,20.973376819753067,20.973376819753067,20.8168599734382,20.879467010498047,3290068,0.0,0.0
2014-05-14 00:00:00+02:00,20.934248118843676,20.934248118843676,20.65642948335765,20.75816535949707,3087865,0.0,0.0
2014-05-15 00:00:00+02:00,20.816858873890343,20.902942612382247,20.48034550771725,20.515562057495117,4275441,0.0,0.0
2014-05-16 00:00:00+02:00,20.550781274761906,20.82859992980957,20.535129141124667,20.82859992980957,3606006,0.0,0.0
2014-05-19 00:00:00+02:00,20.84816470192583,21.141635495557306,20.7386027499577,21.047725677490234,2633204,0.0,0.0
2014-05-20 00:00:00+02:00,21.09076748016663,21.12207025408323,20.82468718486239,20.953813552856445,2175627,0.0,0.0
2014-05-21 00:00:00+02:00,20.961637298021436,20.961637298021436,20.746425713419438,20.859901428222656,3817616,0.0,0.0
2014-05-22 00:00:00+02:00,20.89512039145025,21.012508406367914,20.852077771024195,20.957727432250977,1930164,0.0,0.0
2014-05-23 00:00:00+02:00,20.98903080681028,21.29423995286213,20.930337544007035,21.09859275817871,1902838,0.0,0.0
2014-05-26 00:00:00+02:00,21.12989308085097,21.29032369083214,21.114240949957843,21.219890594482422,1117181,0.0,0.0
2014-05-27 00:00:00+02:00,21.239457373974197,21.239457373974197,21.07120067983329,21.09467887878418,1443391,0.0,0.0
2014-05-28 00:00:00+02:00,21.071199417114258,21.125981878050094,20.812945214808778,21.071199417114258,2215239,0.0,0.0
2014-05-29 00:00:00+02:00,21.082941257079153,21.12989616394043,20.973377817510077,21.12989616394043,1387125,0.0,0.0
2014-05-30 00:00:00+02:00,21.122067379640065,21.129893445221583,20.840334989382907,20.871639251708984,2495055,0.0,0.0
2014-06-02 00:00:00+02:00,20.906859306027137,20.973378635619532,20.76990686706065,20.87555503845215,1454741,0.0,0.0
2014-06-03 00:00:00+02:00,20.91077081413866,20.92251066037675,20.617300033569336,20.617300033569336,1678838,0.0,0.0
2014-06-04 00:00:00+02:00,20.62512492616315,20.656429190790064,20.36295842692547,20.652515411376953,2681954,0.0,0.0
2014-06-05 00:00:00+02:00,20.699471291917227,21.24337018855024,20.66034096210979,21.122068405151367,3830028,0.0,0.0
2014-06-06 00:00:00+02:00,21.129896320729777,21.129896320729777,20.69947310385682,20.953813552856445,2807387,0.0,0.0
2014-06-09 00:00:00+02:00,21.01250659950136,21.01250659950136,20.81294564789895,21.00076675415039,1417836,0.0,0.0
2014-06-10 00:00:00+02:00,21.012506467029453,21.169023308250836,20.89511846294605,21.122068405151367,1723286,0.0,0.0
2014-06-11 00:00:00+02:00,21.12989558175847,21.208154752817407,20.899031848102844,20.918596267700195,1813663,0.0,0.0
2014-06-12 00:00:00+02:00,21.012505459626468,21.071198712519507,20.76207733154297,20.76207733154297,1475572,0.0,0.0
2014-06-13 00:00:00+02:00,20.77381914750731,20.785557501509345,20.362960338070046,20.54295539855957,2216538,0.0,0.0
2014-06-16 00:00:00+02:00,20.49208496520695,20.531215296331194,20.24165681668981,20.312089920043945,2064031,0.0,0.0
2014-06-17 00:00:00+02:00,20.386439132562693,20.59382619473178,20.276877170211332,20.58991241455078,2350098,0.0,0.0
2014-06-18 00:00:00+02:00,20.550781049083877,20.699473331665526,20.347307792043093,20.503826141357422,1543490,0.0,0.0
2014-06-19 00:00:00+02:00,20.640778764364065,20.777731201751713,20.558607301931474,20.605562210083008,2206259,0.0,0.0
2014-06-20 00:00:00+02:00,20.64860419766944,20.77773056429197,20.527302404940755,20.57425880432129,3630253,0.0,0.0
2014-06-23 00:00:00+02:00,20.574259019526142,20.632952280361376,20.398176251681267,20.56643295288086,2450283,0.0,0.0
