Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-04-28 00:00:00+01:00,243.35109117233645,248.3149036633308,243.26968923516557,246.0364532470703,17710259,0.0,0.0
2014-04-29 00:00:00+01:00,245.10059161234156,249.33209977910676,245.10059161234156,246.80946350097656,21466175,0.0,0.0
2014-04-30 00:00:00+01:00,246.32965326317193,254.52096795713337,245.06685947055098,246.62428283691406,15262618,12.831328,0.0
2014-05-01 00:00:00+01:00,245.15102188950712,250.01705521667944,239.4263722477231,241.23635864257812,20293962,0.0,0.0
2014-05-02 00:00:00+01:00,240.09985915772074,248.62799334990322,239.00547419159233,240.35240173339844,14139469,0.0,0.0
2014-05-06 00:00:00+01:00,240.77335492462805,242.69359903313202,240.0366795681815,242.28871154785156,15496045,0.0,0.0
2014-05-07 00:00:00+01:00,242.6254466945862,243.67782574148518,238.9212590523201,240.81546020507812,18437524,0.0,0.0
2014-05-08 00:00:00+01:00,241.23639719356842,248.68690089365157,238.83707006667692,248.35020446777344,20466813,0.0,0.0
2014-05-09 00:00:00+01:00,248.77103466598604,250.9177779265996,246.68741182323933,249.9075469970703,13210774,0.0,0.0
2014-05-12 00:00:00+01:00,250.32849096542063,250.8942219831843,246.37174080468267,247.4661865234375,11268160,0.0,0.0
2014-05-13 00:00:00+01:00,248.22383823365843,249.61291334507968,247.50823687560842,248.98150634765625,9790589,0.0,0.0
2014-05-14 00:00:00+01:00,249.78123038424627,250.4547040537202,247.08303572990417,249.44447326660156,9012433,0.0,0.0
2014-05-15 00:00:00+01:00,249.69711351211987,255.3376296488642,248.7710767878013,254.7062225341797,19923607,0.0,0.0
2014-05-16 00:00:00+01:00,254.7482640108485,261.90415651252,253.86431442094775,261.3569641113281,21385415,0.0,0.0
2014-05-19 00:00:00+01:00,262.15673951480056,270.02817380262104,254.74830333173134,262.661865234375,15562827,0.0,0.0
2014-05-20 00:00:00+01:00,260.9780723155624,260.9780723155624,256.30572183099014,257.65264892578125,15443340,0.0,0.0
2014-05-21 00:00:00+01:00,257.8631910483973,260.97811897219776,253.2750543790449,255.75851440429688,13886781,0.0,0.0
2014-05-22 00:00:00+01:00,255.2534016339784,256.89503976334817,253.6539113978198,255.46389770507812,11394524,0.0,0.0
2014-05-23 00:00:00+01:00,255.08505751785083,257.61064531882903,254.0327394088999,256.0363464355469,8555898,0.0,0.0
2014-05-27 00:00:00+01:00,257.9052523304376,258.0315337377181,253.94852279493077,254.91668701171875,8524142,0.0,0.0
2014-05-28 00:00:00+01:00,255.92689418271368,255.92689418271368,251.9280171289605,253.65386962890625,12905699,0.0,0.0
2014-05-29 00:00:00+01:00,253.44336491650685,258.4945597162564,253.44336491650685,256.7687072753906,10774996,0.0,0.0
2014-05-30 00:00:00+01:00,257.2738723011786,257.5685627307212,253.69596661108804,255.54808044433594,14795638,0.0,0.0
2014-06-02 00:00:00+01:00,254.6219816099349,255.37967006939837,250.66525199202198,253.02249145507812,16366294,0.0,0.0
2014-06-03 00:00:00+01:00,253.19085682791473,253.4013529026175,248.81313479174915,250.45477294921875,13655342,0.0,0.0
2014-06-04 00:00:00+01:00,256.7687559434342,256.7687559434342,245.86662945998762,247.0873565673828,20831724,0.0,0.0
2014-06-05 00:00:00+01:00,246.07709944900694,247.8450189365074,244.0144895282505,245.52984619140625,14918101,0.0,0.0
2014-06-06 00:00:00+01:00,245.69825614638944,246.24962679177224,242.49911376801796,244.60379028320312,23309396,0.0,0.0
2014-06-09 00:00:00+01:00,244.98262051018216,248.22382946045863,243.84610823789907,247.59242248535156,9479193,0.0,0.0
2014-06-10 00:00:00+01:00,247.46616244383694,248.68682861328125,245.23520446122552,248.68682861328125,8465991,0.0,0.0
2014-06-11 00:00:00+01:00,248.729048795638,251.2546370822338,247.8029510782182,248.35020446777344,9538584,0.0,0.0
2014-06-12 00:00:00+01:00,248.35009934238806,249.19192118241315,245.27723868404672,245.9086456298828,8435538,0.0,0.0
2014-06-13 00:00:00+01:00,245.4877819876331,248.43428069263015,244.94058957307118,245.8245391845703,8887682,0.0,0.0
2014-06-16 00:00:00+01:00,244.7721328520445,245.3024903458469,242.83586554935,243.17262268066406,10233484,0.0,0.0
2014-06-17 00:00:00+01:00,244.01452355337776,245.92474822015168,240.72792054681886,244.18295288085938,11107119,0.0,0.0
2014-06-18 00:00:00+01:00,244.77213341028647,249.02357304073504,244.05233354861508,245.9086456298828,14169327,0.0,0.0
2014-06-19 00:00:00+01:00,247.08732863706732,248.13962631754868,244.14074909476375,244.8984375,10601903,0.0,0.0
2014-06-20 00:00:00+01:00,245.44566062907302,245.69822339986666,242.7937718186477,244.43540954589844,22854834,0.0,0.0
2014-06-23 00:00:00+01:00,244.77218055023377,247.0873533194441,241.8677283229366,245.8245391845703,12580312,0.0,0.0
2014-06-24 00:00:00+01:00,243.29892208375398,246.78756233657066,242.078195139901,243.5935516357422,13614576,0.0,0.0
2014-06-25 00:00:00+01:00,243.3409676045621,243.677745014332,240.14190673828125,240.14190673828125,12159133,0.0,0.0
2014-06-26 00:00:00+01:00,241.06803319876914,242.28876049183285,239.67895770378752,240.09986877441406,13600430,0.0,0.0
2014-06-27 00:00:00+01:00,239.97356582002402,241.7836130720608,237.86894980687865,238.87918090820312,17636561,0.0,0.0
2014-06-30 00:00:00+01:00,239.0895358117142,240.77332150075412,238.16351960219643,239.25796508789062,12393056,0.0,0.0
2014-07-01 00:00:00+01:00,239.46845947290774,239.7117733298049,234.6277590916789,239.2158966064453,16611536,0.0,0.0
2014-07-02 00:00:00+01:00,240.05773720878616,240.64707750370977,237.86892702891333,239.88938903808594,8070647,0.0,0.0
2014-07-03 00:00:00+01:00,240.3944970680897,245.69825509011284,240.3944970680897,244.8142852783203,14624694,0.0,0.0
2014-07-04 00:00:00+01:00,244.22499746869104,245.90870238606936,244.22499746869104,244.85638427734375,12933005,0.0,0.0
2014-07-07 00:00:00+01:00,244.22498889832943,244.9826570987072,243.00426180316853,243.46730041503906,15755346,0.0,0.0
2014-07-08 00:00:00+01:00,244.14076080923016,244.5617326371893,238.11973796782678,238.28981018066406,12183414,0.0,0.0
2014-07-09 00:00:00+01:00,238.75286291837446,239.51053105759672,234.3751413953452,235.30117797851562,11391495,0.0,0.0
2014-07-10 00:00:00+01:00,234.96446903049716,238.3740264753846,233.3649180535863,236.31141662597656,17533045,0.0,0.0
2014-07-11 00:00:00+01:00,237.19535367044745,239.00542089156195,232.81771336760545,234.12257385253906,10562663,0.0,0.0
2014-07-14 00:00:00+01:00,236.77444314548794,240.64705926545787,235.8484268622573,239.46839904785156,10664350,0.0,0.0
2014-07-15 00:00:00+01:00,238.79495738872123,241.02593587377456,237.11125247092863,237.3638153076172,9884698,0.0,0.0
