Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-04-28 00:00:00+02:00,8402.0595703125,8426.76953125,8384.650390625,8384.8603515625,32348800,0.0,0.0
2014-04-29 00:00:00+02:00,8392.8203125,8457.5,8390.5703125,8434.66015625,61829400,0.0,0.0
2014-04-30 00:00:00+02:00,8460.5703125,8487.08984375,8447.01953125,8476.66015625,49605000,0.0,0.0
2014-05-02 00:00:00+02:00,8460.8603515625,8500.240234375,8429.259765625,8442.7099609375,47071200,0.0,0.0
2014-05-05 00:00:00+02:00,8424.849609375,8432.490234375,8341.740234375,8409.0703125,35504800,0.0,0.0
2014-05-06 00:00:00+02:00,8430.330078125,8440.58984375,8370.8203125,8395.76953125,44817600,0.0,0.0
2014-05-07 00:00:00+02:00,8379.5,8440.66015625,8377.6298828125,8421.650390625,50229900,0.0,0.0
2014-05-08 00:00:00+02:00,8446.080078125,8474.8603515625,8424.48046875,8465.66015625,51961800,0.0,0.0
2014-05-09 00:00:00+02:00,8444.76953125,8510.3896484375,8439.51953125,8510.3896484375,43224600,0.0,0.0
2014-05-12 00:00:00+02:00,8517.9501953125,8548.9599609375,8490.349609375,8545.1201171875,47020500,0.0,0.0
2014-05-13 00:00:00+02:00,8550.9697265625,8564.1796875,8510.900390625,8543.580078125,36856000,0.0,0.0
2014-05-14 00:00:00+02:00,8562.5,8611.7001953125,8557.5400390625,8611.7001953125,34627200,0.0,0.0
2014-05-15 00:00:00+02:00,8620.509765625,8672.009765625,8616.080078125,8644.740234375,57054200,0.0,0.0
2014-05-16 00:00:00+02:00,8648.1103515625,8683.6201171875,8625.1103515625,8683.6201171875,59670300,0.0,0.0
2014-05-19 00:00:00+02:00,8651.849609375,8664.330078125,8598.5595703125,8646.01953125,38758400,0.0,0.0
2014-05-20 00:00:00+02:00,8651.4697265625,8688.7998046875,8628.9501953125,8635.6103515625,40748700,0.0,0.0
2014-05-21 00:00:00+02:00,8625.5302734375,8670.66015625,8606.51953125,8655.900390625,33606400,0.0,0.0
2014-05-22 00:00:00+02:00,8667.0703125,8696.58984375,8637.3798828125,8693.98046875,29728200,0.0,0.0
2014-05-23 00:00:00+02:00,8705.08984375,8722.080078125,8677.2998046875,8703.83984375,30697600,0.0,0.0
2014-05-26 00:00:00+02:00,8705.58984375,8715.349609375,8696.6103515625,8712.349609375,18520700,0.0,0.0
2014-05-27 00:00:00+02:00,8712.349609375,8719.8203125,8674.0595703125,8710.3798828125,30928900,0.0,0.0
2014-05-28 00:00:00+02:00,8705.330078125,8718.9296875,8694.0302734375,8706.5,31384600,0.0,0.0
2014-05-30 00:00:00+02:00,8702.98046875,8705.759765625,8662.5498046875,8674.51953125,48566000,0.0,0.0
2014-06-02 00:00:00+02:00,8715.0595703125,8718.240234375,8674.9697265625,8688.9599609375,29752600,0.0,0.0
2014-06-03 00:00:00+02:00,8679.66015625,8683.8701171875,8647.7099609375,8661.2001953125,29001200,0.0,0.0
2014-06-04 00:00:00+02:00,8662.9404296875,8694.6796875,8642.900390625,8661.080078125,34753100,0.0,0.0
2014-06-05 00:00:00+02:00,8654.5703125,8705.8603515625,8643.2099609375,8643.2802734375,41426000,0.0,0.0
2014-06-06 00:00:00+02:00,8647.080078125,8662.8701171875,8606.08984375,8659.6904296875,36142300,0.0,0.0
2014-06-10 00:00:00+02:00,8674.8896484375,8759.41015625,8673.6904296875,8752.8603515625,40872400,0.0,0.0
2014-06-11 00:00:00+02:00,8753.9501953125,8763.98046875,8692.3603515625,8712.08984375,42144100,0.0,0.0
2014-06-12 00:00:00+02:00,8713.9296875,8716.01953125,8661.26953125,8670.98046875,33377000,0.0,0.0
2014-06-13 00:00:00+02:00,8652.1298828125,8658.5498046875,8588.2900390625,8653.759765625,41426300,0.0,0.0
2014-06-16 00:00:00+02:00,8638.509765625,8665.7001953125,8626.2197265625,8663.58984375,42595900,0.0,0.0
2014-06-17 00:00:00+02:00,8670.01953125,8683.75,8647.3701171875,8667.7900390625,45410700,0.0,0.0
2014-06-18 00:00:00+02:00,8662.919921875,8700.0,8649.7998046875,8657.26953125,32940400,0.0,0.0
2014-06-19 00:00:00+02:00,8691.7802734375,8697.9296875,8666.650390625,8674.3701171875,42996300,0.0,0.0
2014-06-20 00:00:00+02:00,8694.4501953125,8724.849609375,8683.6796875,8701.6103515625,74565400,0.0,0.0
