Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-04-28 00:00:00-04:00,18.018971228038634,18.74092558111185,18.011105363084003,18.688705444335938,669485600,0.0,0.0
2014-04-29 00:00:00-04:00,18.677689145119786,18.748154304845844,18.544623008312634,18.633333206176758,337377600,0.0,0.0
2014-04-30 00:00:00-04:00,18.643087721205713,18.85668573190544,18.553747505593083,18.562870025634766,456640800,0.0,0.0
2014-05-01 00:00:00-04:00,18.622956504878918,18.71103839419027,18.445536069573755,18.606599807739258,244048000,0.0,0.0
2014-05-02 00:00:00-04:00,18.633650772718237,18.692162581835177,18.550916405204376,18.641199111938477,191514400,0.0,0.0
2014-05-05 00:00:00-04:00,18.56444111689347,18.906071875501514,18.560036099661662,18.90481185913086,287067200,0.0,0.0
2014-05-06 00:00:00-04:00,18.931238062740213,19.013342414419213,18.698766708374023,18.698766708374023,374564400,0.0,0.0
2014-05-07 00:00:00-04:00,18.725190085112025,18.78936356271773,18.48862787745243,18.633333206176758,282864400,0.0,0.0
2014-05-08 00:00:00-04:00,18.608338846192844,18.803201582795374,18.54981785510608,18.600114822387695,230297200,0.1175,0.0
2014-05-09 00:00:00-04:00,18.49098512774609,18.54507820536254,18.35780759560635,18.522619247436523,291597600,0.0,0.0
2014-05-12 00:00:00-04:00,18.584303361379867,18.779480377198897,18.58145502373016,18.753225326538086,213208800,0.0,0.0
2014-05-13 00:00:00-04:00,18.726966106728227,18.80731422101187,18.685844293234155,18.78264045715332,159737200,0.0,0.0
2014-05-14 00:00:00-04:00,18.740569932530292,18.897787681825044,18.718742815683402,18.786121368408203,166404000,0.0,0.0
2014-05-15 00:00:00-04:00,18.812378511116815,18.87248079638507,18.601699525658564,18.626373291015625,230846000,0.0,0.0
2014-05-16 00:00:00-04:00,18.62036589013663,18.90190365779378,18.518190634432095,18.90127182006836,276256400,0.0,0.0
2014-05-19 00:00:00-04:00,18.9120267544159,19.211911470608708,18.895577011126438,19.12523651123047,317755200,0.0,0.0
2014-05-20 00:00:00-04:00,19.122699590670024,19.182485949590394,19.00312518342413,19.129026412963867,234836000,0.0,0.0
2014-05-21 00:00:00-04:00,19.10119080668869,19.191977761609554,19.045200534074997,19.179641723632812,196859600,0.0,0.0
2014-05-22 00:00:00-04:00,19.188813125845737,19.29162187826067,19.109730379821656,19.210006713867188,200760000,0.0,0.0
2014-05-23 00:00:00-04:00,19.20937387846639,19.44599195611384,19.184700117049562,19.427011489868164,232209600,0.0,0.0
2014-05-27 00:00:00-04:00,19.482370036772664,19.798070858292665,19.474461931472565,19.790796279907227,348866000,0.0,0.0
2014-05-28 00:00:00-04:00,19.80313400015755,19.923657860058167,19.732275275780097,19.739551544189453,315481600,0.0,0.0
2014-05-29 00:00:00-04:00,19.861028459173355,20.146362324307965,19.85849772943451,20.099227905273438,376474000,0.0,0.0
2014-05-30 00:00:00-04:00,20.18146512950479,20.377275602069798,19.89423420128746,20.0239315032959,564020800,0.0,0.0
2014-06-02 00:00:00-04:00,20.05430190580221,20.081822313568733,19.691782619112736,19.886327743530273,369350800,0.0,0.0
2014-06-03 00:00:00-04:00,19.8803256829407,20.205517710366372,19.873682939449704,20.167556762695312,292709200,0.0,0.0
2014-06-04 00:00:00-04:00,20.164388557242123,20.494957870811092,20.12231560768817,20.397842407226562,335482000,0.0,0.0
2014-06-05 00:00:00-04:00,20.441494887337356,20.54177290904212,20.32793138350435,20.477872848510742,303805600,0.0,0.0
2014-06-06 00:00:00-04:00,20.558541527650906,20.601563925491796,20.38677292331279,20.421567916870117,349938400,0.0,0.0
2014-06-09 00:00:00-04:00,20.526904981356797,20.788196836154153,20.316543625034054,20.74833869934082,301660000,0.0,7.0
