Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-04-28 00:00:00-04:00,92.70223842314904,93.9184033224368,92.70223842314904,93.09688568115234,3018800,0.0,0.0
2014-04-29 00:00:00-04:00,92.92775898043567,93.38684023819656,92.75057478978724,92.9438705444336,1580300,0.0,0.0
2014-04-30 00:00:00-04:00,92.65390558850667,93.2337988829758,92.42839289504869,93.16936492919922,1633800,0.0,0.0
2014-05-01 00:00:00-04:00,93.16935905445341,93.42708870854867,92.57336038150054,93.07270812988281,1168000,0.0,0.0
2014-05-02 00:00:00-04:00,93.5398505089631,93.5398505089631,92.67001057132602,92.74250030517578,1321100,0.0,0.0
2014-05-05 00:00:00-04:00,92.67001103809963,92.67001103809963,91.75990448352631,92.21092987060547,1398000,0.0,0.0
2014-05-06 00:00:00-04:00,92.04180639690978,92.21094093736326,90.82564148820816,90.87397003173828,1945300,0.0,0.0
2014-05-07 00:00:00-04:00,90.87397077988656,91.08337193945152,89.89137436508186,90.18937683105469,2950600,0.0,0.0
2014-05-08 00:00:00-04:00,91.07532971059707,92.4767347032792,90.98673454174393,92.40425109863281,2556900,0.0,0.0
2014-05-09 00:00:00-04:00,92.25926812256081,93.16131899169848,92.05791660430535,92.93580627441406,1954600,0.0,0.0
2014-05-12 00:00:00-04:00,93.24992615353516,94.16003906583761,93.08884737610256,93.83787536621094,1940500,0.0,0.0
2014-05-13 00:00:00-04:00,93.68483624839358,93.91034897068552,93.49154050710918,93.66067504882812,1229400,0.0,0.0
2014-05-14 00:00:00-04:00,93.49504314418658,93.7939518838493,92.79219218101521,93.01031494140625,1255300,0.355,0.0
2014-05-15 00:00:00-04:00,92.71144153034508,92.74375716708296,91.79046745583648,92.38021087646484,1883200,0.0,0.0
2014-05-16 00:00:00-04:00,92.56601714429738,93.56777715199772,92.38828423766505,93.39812469482422,2145300,0.0,0.0
2014-05-19 00:00:00-04:00,92.97801851537322,94.15751747787185,92.80029178970801,94.01210021972656,2212800,0.0,0.0
2014-05-20 00:00:00-04:00,93.54351349903456,93.80203233084902,92.8891390542863,93.01031494140625,2126900,0.0,0.0
2014-05-21 00:00:00-04:00,92.98608442209743,93.1638172835437,92.22668878261176,92.51751708984375,1712700,0.0,0.0
2014-05-22 00:00:00-04:00,92.52560904451629,92.90530999326967,92.42058786949828,92.68718719482422,1059900,0.0,0.0
2014-05-23 00:00:00-04:00,92.96187085678392,93.02650212389555,92.5094643141562,92.85684967041016,1100300,0.0,0.0
2014-05-27 00:00:00-04:00,92.90530211081698,93.08303497928804,91.79044070437442,91.9924087524414,2583900,0.0,0.0
2014-05-28 00:00:00-04:00,92.09744842027654,92.8649246916814,92.06513278646474,92.29133605957031,2388800,0.0,0.0
2014-05-29 00:00:00-04:00,92.5660218616534,93.05882452294748,91.70159863281542,92.21055603027344,2976700,0.0,0.0
2014-05-30 00:00:00-04:00,92.59024288517821,93.78589041289919,92.10552074789737,93.72933959960938,2622400,0.0,0.0
2014-06-02 00:00:00-04:00,93.58391485823684,93.82627898928378,93.34155689076577,93.45465850830078,1082100,0.0,0.0
2014-06-03 00:00:00-04:00,93.2849985221901,93.71316977724163,93.12342039339444,93.31731414794922,1127400,0.0,0.0
2014-06-04 00:00:00-04:00,93.13958090711232,94.10902502161956,93.12342001251116,93.96360778808594,1293000,0.0,0.0
2014-06-05 00:00:00-04:00,94.52106412656748,95.28046610129645,94.29486085671037,95.12696838378906,2614300,0.0,0.0
2014-06-06 00:00:00-04:00,95.0784806357554,95.5228066450182,94.98961420118769,95.51473236083984,1664800,0.0,0.0
2014-06-09 00:00:00-04:00,95.49857702215601,96.01561476413923,94.90075328865844,95.15119171142578,1623100,0.0,0.0
2014-06-10 00:00:00-04:00,94.8199584655143,95.11079293873824,94.44025756082884,94.6018295288086,1089100,0.0,0.0
2014-06-11 00:00:00-04:00,94.08479922209264,94.47258060469656,93.6970240030647,93.90706634521484,1117100,0.0,0.0
2014-06-12 00:00:00-04:00,93.81820803054025,94.06057218610113,92.96186536442444,93.26078033447266,1423400,0.0,0.0
2014-06-13 00:00:00-04:00,93.47084915892829,93.47084915892829,92.63874144006114,93.147705078125,1230000,0.0,0.0
2014-06-16 00:00:00-04:00,93.16384198077745,93.27694362012126,92.86492698332476,93.2527084350586,1503100,0.0,0.0
2014-06-17 00:00:00-04:00,93.22846994413472,93.54353966593118,93.01842140841146,93.26885986328125,1505800,0.0,0.0
2014-06-18 00:00:00-04:00,93.43850852367021,93.98785574328157,92.9618606853455,93.93130493164062,2113100,0.0,0.0
2014-06-19 00:00:00-04:00,94.17364851755876,94.18172896419391,93.53542883202911,93.92321014404297,1635800,0.0,0.0
2014-06-20 00:00:00-04:00,94.2383231997766,94.2383231997766,92.97803797752263,93.1961669921875,2958000,0.0,0.0
2014-06-23 00:00:00-04:00,93.06687743404862,93.1638243194979,92.50944979254899,93.08303833007812,1501600,0.0,0.0
2014-06-24 00:00:00-04:00,93.3334684972987,94.12518591622072,92.96992849525233,93.96360778808594,1906600,0.0,0.0
2014-06-25 00:00:00-04:00,93.7131821334759,94.07672218494253,93.45466325689212,93.93130493164062,1188700,0.0,0.0
2014-06-26 00:00:00-04:00,93.90704714072201,94.1170956034921,93.1314906976956,93.42232513427734,1252100,0.0,0.0
2014-06-27 00:00:00-04:00,93.41427197821429,93.51121887325553,92.91339509610914,93.3011703491211,2477300,0.0,0.0
2014-06-30 00:00:00-04:00,93.40620459181748,93.78589942405888,92.98610751252087,93.03458404541016,1386600,0.0,0.0
2014-07-01 00:00:00-04:00,93.34156633180078,93.47082269481047,92.824528552609,93.26078033447266,1501700,0.0,0.0
2014-07-02 00:00:00-04:00,93.10727147870651,93.64047009167794,93.10727147870651,93.5112075805664,1122200,0.0,0.0
2014-07-03 00:00:00-04:00,93.60007786242622,94.18982114377391,93.55160750055546,93.99593353271484,976000,0.0,0.0
2014-07-07 00:00:00-04:00,93.9797982843184,94.10905466396387,93.61625200418734,93.97171783447266,1576900,0.0,0.0
2014-07-08 00:00:00-04:00,94.07673970578459,95.0461902962063,93.80206604482372,94.89269256591797,2584200,0.0,0.0
2014-07-09 00:00:00-04:00,94.977757951349,95.60980757033258,94.89672705855178,95.55308532714844,2328100,0.355,0.0
